user_id,user_name,batch_no,date,ctr_notification,notification_duration,notification_conversion,notification_dropoff,notification_nps,ctr_liveclass,liveclass_duration,liveclass_conversion,liveclass_dropoff,liveclass_nps,ctr_classroom,classroom_duration,classroom_conversion,classroom_dropoff,classroom_nps,ctr_curriculum,curriculum_duration,curriculum_conversion,curriculum_dropoff,curriculum_nps,ctr_shortcourses,shortcourses_duration,shortcourses_conversion,shortcourses_dropoff,shortcourses_nps,ctr_masterclass,masterclass_duration,masterclass_conversion,masterclass_dropoff,masterclass_nps,ctr_bookmentor,bookmentor_duration,bookmentor_conversion,bookmentor_dropoff,bookmentor_nps,ctr_doubtsession,doubtsession_duration,doubtsession_conversion,doubtsession_dropoff,doubtsession_nps,ctr_assignments,assignments_duration,assignments_conversion,assignments_dropoff,assignments_nps,ctr_resources,resources_duration,resources_conversion,resources_dropoff,resources_nps,ctr_recordings,recordings_duration,recordings_conversion,recordings_dropoff,recordings_nps,ctr_codingwindow,codingwindow_duration,codingwindow_conversion,codingwindow_dropoff,codingwindow_nps,ctr_questionbank,questionbank_duration,questionbank_conversion,questionbank_dropoff,questionbank_nps,ctr_helpticket,helpticket_duration,helpticket_conversion,helpticket_dropoff,helpticket_nps,ctr_referfriend,referfriend_duration,referfriend_conversion,referfriend_dropoff,referfriend_nps
1008,User_1008,B019,2024-03-03,0.763,23.6,1,0,,0.18,31.4,1,0,,0.15,119.4,1,0,,0.933,113.9,0,1,,0.057,48.5,1,0,5.0,0.869,76.0,0,1,,0.683,113.3,0,1,,0.062,90.9,0,1,16.0,0.626,108.2,1,0,,0.924,29.9,0,1,,0.87,70.7,1,0,,0.17,17.7,1,0,,0.51,44.4,0,1,,0.229,74.3,1,0,,0.39,67.0,1,0,
1008,User_1008,B003,2024-03-08,0.611,105.6,1,0,79.0,0.398,83.9,0,1,,0.95,37.7,1,0,,0.898,23.2,1,0,,0.774,10.7,0,1,99.0,0.197,102.6,1,0,,0.962,18.8,1,0,,0.189,66.2,0,1,,0.032,82.9,1,0,,0.888,109.2,1,0,,0.439,82.9,1,0,,0.955,40.9,1,0,,0.847,97.6,1,0,,0.534,85.9,0,1,,0.49,96.4,0,1,
1008,User_1008,B015,2024-03-14,0.685,84.7,0,1,,0.352,71.7,0,1,,0.726,91.2,0,1,10.0,0.474,31.6,1,0,,0.045,5.8,0,1,,0.744,115.7,0,1,,0.503,110.0,0,1,,0.583,36.7,1,0,,0.035,16.3,1,0,,0.589,63.8,0,1,,0.035,67.5,0,1,45.0,0.057,8.4,0,1,71.0,0.239,54.4,0,1,,0.834,92.3,0,1,,0.201,76.7,0,1,
1008,User_1008,B006,2024-03-19,0.631,98.9,1,0,,0.274,118.3,0,1,,0.455,94.8,0,1,69.0,0.846,65.0,0,1,,0.918,83.3,1,0,,0.904,34.5,1,0,,0.381,57.9,0,1,,0.836,10.1,0,1,,0.274,57.7,0,1,,0.384,43.3,0,1,,0.372,11.5,1,0,,0.808,42.1,0,1,,0.572,3.8,1,0,,0.178,19.7,0,1,,0.193,42.8,0,1,
1008,User_1008,B019,2024-03-20,0.172,6.4,1,0,38.0,0.722,96.5,1,0,,0.444,53.0,0,1,,0.716,58.2,0,1,,0.21,105.2,0,1,28.0,0.576,106.6,1,0,,0.262,13.9,0,1,,0.274,61.4,1,0,,0.026,78.6,0,1,,0.503,18.3,0,1,,0.954,24.0,0,1,,0.732,90.7,0,1,,0.637,20.8,0,1,42.0,0.534,102.9,1,0,,0.421,25.5,0,1,
1008,User_1008,B004,2024-03-21,0.514,27.4,0,1,,0.93,66.5,1,0,,0.696,81.6,0,1,,0.025,73.4,0,1,,0.765,6.9,1,0,,0.408,51.1,0,1,,0.137,40.3,0,1,,0.046,3.6,1,0,,0.686,76.9,0,1,,0.593,71.9,1,0,,0.578,114.2,1,0,,0.53,46.0,0,1,,0.638,98.7,0,1,31.0,0.052,62.3,1,0,,0.468,82.1,1,0,
1008,User_1008,B016,2024-03-21,0.885,63.7,0,1,,0.411,107.7,1,0,,0.302,81.3,1,0,,0.784,51.4,0,1,,0.561,22.7,1,0,,0.771,88.7,0,1,,0.288,86.9,0,1,,0.962,17.2,1,0,,0.159,3.9,0,1,,0.252,11.6,1,0,,0.908,111.6,1,0,,0.591,17.9,0,1,,0.456,28.5,1,0,,0.229,103.0,1,0,,0.593,64.2,1,0,
1008,User_1008,B004,2024-03-22,0.935,83.5,0,1,34.0,0.56,10.0,0,1,,0.441,44.5,0,1,,0.262,62.4,1,0,96.0,0.613,53.3,0,1,,0.821,82.2,1,0,,0.835,57.3,0,1,,0.343,109.7,0,1,,0.834,95.2,0,1,,0.407,7.8,1,0,,0.74,80.2,0,1,,0.478,106.0,1,0,,0.125,86.7,0,1,,0.124,67.4,1,0,,0.998,112.1,0,1,
1008,User_1008,B005,2024-03-23,0.259,52.3,1,0,,0.076,44.7,0,1,,0.657,53.1,0,1,,0.523,28.2,1,0,,0.656,25.2,1,0,,0.119,16.0,1,0,,0.182,86.5,1,0,,0.204,97.5,0,1,,0.582,33.4,1,0,,0.565,52.4,1,0,,0.982,46.9,0,1,,0.799,67.1,1,0,69.0,0.194,84.2,0,1,14.0,0.127,21.4,0,1,,0.11,83.7,1,0,
1008,User_1008,B006,2024-03-23,0.087,6.0,1,0,,0.826,16.2,1,0,,0.671,21.9,0,1,,0.389,117.9,1,0,71.0,0.454,85.2,1,0,,0.53,49.3,0,1,26.0,0.605,31.5,0,1,,0.17,4.1,0,1,,0.813,55.6,0,1,,0.106,36.7,0,1,98.0,0.082,27.6,1,0,,0.364,109.7,0,1,,0.459,16.3,0,1,,0.013,55.7,0,1,,0.193,14.4,0,1,
1008,User_1008,B006,2024-03-24,0.864,104.6,1,0,,0.231,84.1,0,1,,0.243,42.8,1,0,,0.728,51.9,1,0,,0.973,48.4,0,1,,0.906,40.7,1,0,,0.135,79.2,1,0,,0.102,89.5,0,1,,0.811,79.4,1,0,85.0,0.681,67.7,1,0,,0.523,12.5,1,0,,0.713,60.6,1,0,,0.144,83.1,0,1,,0.619,54.0,1,0,,0.513,52.4,1,0,
1008,User_1008,B011,2024-03-24,0.15,73.3,0,1,,0.196,68.9,1,0,,0.82,79.4,0,1,,0.009,30.5,1,0,,0.193,107.6,1,0,,0.829,7.8,0,1,,0.64,48.7,0,1,,0.124,74.3,1,0,,0.257,99.1,0,1,,0.005,99.3,1,0,,0.188,111.1,0,1,,0.516,8.0,1,0,,0.602,107.1,1,0,,0.031,61.0,1,0,,0.786,58.2,0,1,
1008,User_1008,B006,2024-03-27,0.34,64.6,0,1,,0.71,70.4,0,1,,0.054,84.4,0,1,,0.012,38.8,1,0,,0.077,16.0,0,1,,0.029,13.3,0,1,,0.337,15.6,1,0,9.0,0.097,78.1,0,1,,0.215,64.7,1,0,,0.643,107.4,0,1,,0.432,51.4,1,0,,0.87,34.4,1,0,,0.332,60.5,0,1,,0.845,111.2,1,0,,0.109,101.1,0,1,
1008,User_1008,B011,2024-03-28,0.324,71.6,1,0,,0.493,101.6,0,1,,0.184,53.5,0,1,25.0,0.942,71.5,1,0,,0.948,29.4,0,1,,0.615,85.0,1,0,,0.982,25.8,0,1,,0.776,28.6,0,1,,0.573,7.7,0,1,72.0,0.181,55.9,0,1,,0.087,72.8,0,1,,0.935,37.7,0,1,48.0,0.863,53.6,0,1,,0.387,100.8,0,1,,0.022,54.8,0,1,
1009,User_1009,B004,2024-03-01,0.138,37.5,1,0,,0.013,92.9,1,0,,0.4,79.7,0,1,22.0,0.901,110.1,0,1,,0.389,33.5,0,1,,0.251,6.7,0,1,,0.551,116.0,0,1,,0.791,114.7,0,1,,0.68,78.1,0,1,,0.262,96.0,0,1,,0.795,44.7,0,1,,0.893,41.1,0,1,66.0,0.431,26.8,1,0,,0.843,13.9,0,1,,0.824,111.7,1,0,
1009,User_1009,B013,2024-03-04,0.688,49.0,1,0,,0.544,76.9,1,0,31.0,0.068,72.1,1,0,,0.617,75.2,0,1,,0.312,86.2,1,0,66.0,0.441,89.5,1,0,,0.448,20.5,0,1,,0.983,106.9,1,0,,0.81,85.8,1,0,,0.134,89.4,1,0,,0.294,44.8,1,0,,0.726,49.3,0,1,,0.962,10.2,0,1,,0.381,18.2,1,0,49.0,0.734,20.1,1,0,
1009,User_1009,B020,2024-03-10,0.666,28.0,1,0,,0.958,64.3,1,0,,0.948,72.9,1,0,,0.655,31.0,0,1,,0.874,115.0,1,0,19.0,0.383,6.3,0,1,,0.088,17.2,1,0,51.0,0.026,19.8,0,1,,0.453,91.9,0,1,,0.329,45.3,0,1,,0.459,79.6,1,0,,0.036,9.2,1,0,,0.394,96.7,0,1,,0.867,52.9,0,1,,0.107,32.7,0,1,15.0
1009,User_1009,B007,2024-03-12,0.144,26.1,1,0,,0.171,110.7,1,0,,0.236,71.6,1,0,,0.078,30.6,1,0,,0.886,95.7,0,1,,0.349,34.8,1,0,,0.567,114.3,1,0,,0.149,50.0,0,1,,0.581,66.5,0,1,8.0,0.553,81.6,0,1,,0.35,21.7,1,0,,0.311,100.0,0,1,,0.438,40.3,0,1,,0.632,103.0,0,1,,0.619,90.4,0,1,
1009,User_1009,B011,2024-03-18,0.668,55.2,0,1,,0.623,3.4,1,0,,0.195,27.3,0,1,,0.567,103.1,1,0,,0.126,42.0,0,1,,0.88,80.2,1,0,,0.374,95.5,1,0,,0.426,100.2,1,0,,0.95,12.6,0,1,,0.746,60.8,0,1,,0.792,89.6,0,1,,0.382,60.6,1,0,,0.041,3.1,0,1,,0.47,56.5,0,1,,0.478,28.4,0,1,46.0
1009,User_1009,B009,2024-03-18,0.032,65.6,1,0,,0.704,67.0,0,1,,0.059,62.1,1,0,,0.93,80.3,0,1,,0.993,54.6,1,0,,0.311,15.1,0,1,,0.217,110.0,1,0,,0.949,117.8,0,1,53.0,0.605,23.6,0,1,,0.076,13.3,1,0,,0.436,77.5,0,1,,0.944,21.5,1,0,69.0,0.528,13.5,1,0,,0.878,4.8,1,0,,0.238,60.2,0,1,
1009,User_1009,B009,2024-03-19,0.87,71.6,1,0,,0.408,8.9,1,0,,0.905,45.0,0,1,,0.708,30.9,0,1,,0.107,92.8,1,0,,0.208,114.4,0,1,,0.011,71.7,0,1,19.0,0.078,61.4,1,0,73.0,0.154,87.7,1,0,,0.584,30.1,1,0,,0.744,52.0,1,0,,0.896,21.5,1,0,,0.975,116.4,0,1,,0.54,24.2,1,0,,0.183,11.0,1,0,
1009,User_1009,B004,2024-03-20,0.479,103.9,1,0,,0.364,113.0,0,1,56.0,0.628,37.2,1,0,,0.316,15.2,0,1,,0.151,50.4,0,1,,0.843,52.4,0,1,,0.325,29.8,0,1,,0.161,52.0,0,1,,0.899,55.4,1,0,,0.607,76.4,1,0,,0.984,84.0,1,0,,0.563,109.0,1,0,,0.879,98.7,1,0,,0.242,86.5,1,0,,0.595,26.1,0,1,
1009,User_1009,B018,2024-03-28,0.324,99.1,0,1,,0.594,8.5,0,1,,0.024,92.3,1,0,,0.746,48.0,1,0,,0.864,42.7,1,0,,0.498,114.5,0,1,,0.898,82.8,0,1,,0.415,79.9,1,0,,0.232,90.2,0,1,,0.528,91.4,0,1,,0.674,84.1,1,0,,0.448,81.6,0,1,,0.193,48.3,1,0,,0.716,80.3,0,1,,0.174,119.2,0,1,
1010,User_1010,B001,2024-03-13,0.198,5.4,1,0,,0.942,18.8,1,0,,0.726,34.1,0,1,87.0,0.444,112.3,0,1,,0.748,7.6,1,0,,0.994,67.3,0,1,,0.412,31.9,1,0,,0.29,15.6,1,0,,0.179,64.8,0,1,,0.896,62.2,0,1,,0.148,97.0,0,1,,0.421,85.6,1,0,,0.578,40.1,1,0,,0.493,84.1,0,1,,0.926,83.1,0,1,
1010,User_1010,B012,2024-03-14,0.898,44.7,1,0,,0.071,24.9,1,0,,0.423,79.7,1,0,,0.995,98.7,1,0,,0.836,87.1,1,0,14.0,0.808,17.6,0,1,22.0,0.298,54.7,0,1,,0.059,20.0,1,0,,0.728,10.5,0,1,,0.185,116.6,0,1,,0.092,45.1,0,1,,0.278,61.2,1,0,,0.953,112.4,0,1,,0.439,18.6,1,0,,0.111,80.9,0,1,
1010,User_1010,B004,2024-03-14,0.352,54.0,0,1,,0.079,80.8,0,1,14.0,0.484,79.6,0,1,78.0,0.378,80.3,0,1,,0.887,54.9,1,0,62.0,0.203,80.1,1,0,,0.956,50.1,1,0,,0.758,50.7,1,0,,0.991,61.9,1,0,,0.432,100.1,0,1,,0.2,23.9,0,1,,0.008,5.9,1,0,,0.432,22.5,0,1,,0.515,88.4,1,0,61.0,0.935,113.4,1,0,
1010,User_1010,B009,2024-03-17,0.471,83.2,1,0,,0.642,7.0,0,1,,0.456,23.1,0,1,,0.058,31.8,1,0,,0.421,35.3,0,1,,0.012,105.7,1,0,,0.891,46.1,0,1,,0.893,101.7,1,0,,0.866,59.9,0,1,,0.084,9.7,1,0,,0.251,6.8,1,0,,0.897,78.0,0,1,96.0,0.24,10.0,1,0,42.0,0.874,61.2,0,1,93.0,0.345,70.2,1,0,
1010,User_1010,B013,2024-03-19,0.493,7.1,1,0,,0.77,70.7,0,1,,0.473,46.7,0,1,,0.647,104.6,0,1,,0.009,53.1,1,0,,0.955,65.2,1,0,,0.942,3.3,1,0,,0.757,64.3,0,1,,0.692,61.9,1,0,,0.912,100.1,0,1,,0.662,73.3,1,0,,0.306,35.1,0,1,,0.2,26.5,1,0,,0.704,32.4,1,0,,0.381,48.9,0,1,27.0
1010,User_1010,B007,2024-03-22,0.609,66.5,0,1,,0.034,77.3,1,0,,0.792,92.9,0,1,77.0,0.318,110.3,1,0,28.0,0.002,85.6,1,0,,0.856,91.4,1,0,80.0,0.641,16.8,1,0,,0.37,81.1,1,0,,0.009,117.1,0,1,,0.108,3.4,1,0,,0.521,98.1,1,0,,0.333,101.2,1,0,,0.269,90.5,1,0,,0.817,48.0,1,0,,0.487,4.7,0,1,
1010,User_1010,B008,2024-03-24,0.309,45.2,1,0,39.0,0.045,103.6,0,1,,0.576,32.1,1,0,,0.203,106.1,0,1,,0.005,37.3,1,0,,0.961,9.9,0,1,,0.498,57.0,1,0,,0.449,112.5,1,0,,0.377,78.0,1,0,,0.127,10.1,1,0,,0.342,99.8,1,0,,0.142,39.3,1,0,,0.272,111.3,0,1,,0.943,119.9,1,0,,0.107,99.8,1,0,
1010,User_1010,B006,2024-03-25,0.067,1.2,0,1,,0.29,12.9,0,1,96.0,0.504,85.8,0,1,58.0,0.963,86.1,0,1,,0.579,82.8,1,0,,0.453,5.7,0,1,,0.07,7.4,0,1,,0.886,78.0,0,1,,0.059,72.4,1,0,,0.198,43.7,0,1,94.0,0.097,86.7,0,1,,0.432,26.4,0,1,,0.089,34.7,0,1,,0.72,103.7,1,0,,0.099,11.3,0,1,
1010,User_1010,B017,2024-03-26,0.774,35.3,1,0,,0.184,7.8,0,1,62.0,0.992,32.7,1,0,,0.2,14.4,0,1,,0.379,17.6,0,1,55.0,0.803,20.9,0,1,,0.747,32.2,0,1,,0.421,17.9,0,1,,0.354,77.5,1,0,,0.515,16.5,0,1,,0.556,116.8,0,1,,0.478,68.1,0,1,,0.922,19.2,1,0,71.0,0.6,95.4,1,0,,0.153,64.5,1,0,
1010,User_1010,B002,2024-03-27,0.016,42.2,1,0,,0.639,89.0,1,0,,0.943,13.4,0,1,,0.659,33.2,1,0,,0.58,22.5,0,1,,0.193,60.0,0,1,,0.225,48.8,1,0,,0.587,91.6,1,0,,0.399,31.7,1,0,,0.779,35.7,0,1,,0.739,118.7,1,0,,0.503,32.3,1,0,,0.49,74.5,1,0,,0.711,70.0,1,0,,0.834,103.6,1,0,
1010,User_1010,B014,2024-03-31,0.258,9.5,1,0,,0.883,14.5,0,1,,0.414,86.2,1,0,,0.768,54.8,0,1,,0.042,25.2,1,0,6.0,0.962,44.4,1,0,91.0,0.071,6.5,1,0,,0.128,114.6,1,0,,0.138,1.3,0,1,,0.738,57.6,0,1,100.0,0.369,38.2,0,1,,0.935,117.1,0,1,48.0,0.808,107.1,1,0,,0.189,59.7,1,0,,0.738,24.7,1,0,
1011,User_1011,B003,2024-03-10,0.532,119.3,1,0,,0.978,79.3,0,1,,0.587,41.3,1,0,,0.698,73.4,0,1,,0.196,41.9,0,1,,0.112,32.1,0,1,,0.25,19.8,0,1,,0.217,12.3,1,0,,0.39,76.7,0,1,,0.086,109.6,0,1,,0.839,76.1,1,0,17.0,0.974,14.7,0,1,49.0,0.872,46.9,0,1,,0.577,10.8,1,0,,0.8,59.0,0,1,
1011,User_1011,B013,2024-03-12,0.887,70.6,1,0,38.0,0.776,32.2,1,0,,0.352,56.6,1,0,,0.418,52.2,0,1,,0.714,55.6,0,1,,0.194,77.5,0,1,,0.701,98.6,1,0,,0.744,72.8,1,0,,0.42,119.3,1,0,,0.483,115.9,1,0,,0.413,114.7,1,0,,0.192,61.8,1,0,64.0,0.061,87.5,0,1,,0.749,35.1,1,0,,0.957,38.6,0,1,
1011,User_1011,B001,2024-03-17,0.148,51.3,1,0,,0.612,28.6,0,1,,0.668,87.5,0,1,,0.12,23.3,0,1,,0.15,36.5,1,0,,0.019,23.8,1,0,,0.965,90.4,0,1,,0.643,42.2,1,0,,0.884,57.2,0,1,,0.091,111.1,1,0,90.0,0.465,53.2,1,0,,0.514,40.6,1,0,,0.533,19.8,0,1,,0.972,83.4,1,0,,0.265,56.2,0,1,85.0
1011,User_1011,B011,2024-03-21,0.332,107.3,1,0,,0.919,1.0,0,1,,0.657,36.5,0,1,,0.049,46.4,0,1,,0.427,35.4,1,0,,0.44,108.8,0,1,,0.268,96.6,0,1,,0.91,30.5,1,0,,0.496,26.4,0,1,,0.22,11.5,1,0,,0.379,77.2,1,0,,0.187,55.4,1,0,,0.276,66.4,0,1,,0.112,69.4,1,0,,0.706,9.9,1,0,
1011,User_1011,B006,2024-03-23,0.569,70.1,1,0,,0.168,52.1,0,1,,0.442,37.5,0,1,78.0,0.674,76.9,1,0,,0.989,15.4,0,1,,0.016,106.6,1,0,18.0,0.598,15.0,1,0,,0.447,78.3,1,0,68.0,0.607,38.3,1,0,47.0,0.051,119.5,1,0,,0.407,66.9,0,1,,0.768,43.9,1,0,,0.008,3.1,0,1,,0.793,98.9,0,1,,0.55,37.5,0,1,
1011,User_1011,B006,2024-03-27,0.597,54.0,1,0,,0.185,94.2,0,1,,0.282,88.4,0,1,,0.453,46.1,1,0,44.0,0.441,105.8,1,0,,0.012,1.4,0,1,,0.006,44.4,1,0,,0.163,72.1,0,1,,0.701,5.2,0,1,,0.881,55.3,0,1,,0.435,58.3,1,0,,0.341,29.7,0,1,,0.841,118.6,1,0,,0.386,44.2,1,0,,0.556,12.6,0,1,
1012,User_1012,B018,2024-03-03,0.253,2.6,1,0,,0.41,103.6,1,0,,0.251,8.8,1,0,,0.402,53.2,0,1,,0.367,20.6,1,0,,0.805,10.6,1,0,,0.086,118.2,0,1,24.0,0.545,112.7,1,0,,0.208,119.7,1,0,54.0,0.196,54.6,0,1,,0.234,49.5,1,0,,0.22,89.0,1,0,61.0,0.97,86.9,1,0,,0.425,114.6,0,1,,0.834,102.4,1,0,
1012,User_1012,B008,2024-03-07,0.916,43.1,0,1,,0.335,45.9,0,1,,0.484,74.3,1,0,52.0,0.277,28.9,0,1,,0.906,117.6,0,1,,0.599,103.3,0,1,,0.688,79.6,0,1,,0.672,63.8,0,1,,0.986,115.9,1,0,,0.081,52.3,0,1,,0.704,90.1,1,0,,0.141,20.2,1,0,,0.35,110.6,1,0,,0.663,104.3,0,1,,0.826,51.2,0,1,
1012,User_1012,B011,2024-03-18,0.223,98.9,0,1,22.0,0.295,33.0,1,0,,0.678,72.8,1,0,,0.611,105.7,0,1,22.0,0.685,118.9,1,0,,0.423,95.2,1,0,,0.933,42.4,0,1,,0.575,46.7,1,0,,0.133,14.9,1,0,,0.97,40.8,0,1,68.0,0.028,110.5,1,0,,0.629,52.3,0,1,,0.371,55.2,1,0,,0.638,22.9,1,0,,0.018,42.7,0,1,
1012,User_1012,B011,2024-03-22,0.906,72.6,0,1,,0.073,3.1,0,1,,0.319,22.5,1,0,,0.526,91.1,0,1,,0.642,116.1,0,1,,0.132,97.1,1,0,,0.099,110.7,1,0,,0.594,30.7,1,0,58.0,0.332,104.4,1,0,,0.111,16.7,1,0,,0.967,95.5,0,1,,0.482,79.6,0,1,,0.342,35.1,1,0,,0.975,86.8,0,1,,0.045,87.2,1,0,
1012,User_1012,B016,2024-03-25,0.564,96.4,0,1,,0.31,36.5,1,0,,0.04,61.2,1,0,,0.659,48.9,1,0,,0.911,85.7,1,0,,0.595,60.5,0,1,,0.313,32.8,1,0,,0.074,54.0,0,1,,0.624,118.6,0,1,,0.997,11.7,1,0,,0.254,30.5,0,1,,0.034,108.2,0,1,,0.061,80.2,0,1,,0.183,11.0,1,0,,0.383,46.0,0,1,
1013,User_1013,B009,2024-03-02,0.605,66.7,1,0,,0.54,30.9,1,0,64.0,0.712,94.0,1,0,,0.315,104.8,0,1,,0.063,34.5,1,0,,0.619,35.5,1,0,,0.321,72.3,1,0,,0.641,79.8,1,0,,0.537,51.5,0,1,,0.611,27.9,1,0,,0.148,63.7,0,1,,0.316,11.7,1,0,,0.382,20.2,1,0,53.0,0.56,117.9,1,0,,0.746,111.4,1,0,
1013,User_1013,B002,2024-03-02,0.733,26.9,0,1,,0.745,11.7,0,1,,0.12,6.1,0,1,,0.923,23.2,0,1,,0.456,114.8,0,1,,0.474,116.6,0,1,,0.779,109.6,0,1,,0.428,59.8,1,0,,0.781,51.1,1,0,,0.95,22.7,1,0,,0.429,4.1,0,1,,0.264,31.8,1,0,,0.053,65.2,0,1,,0.85,25.4,0,1,5.0,0.779,1.8,1,0,82.0
1013,User_1013,B005,2024-03-05,0.862,74.2,1,0,,0.693,24.6,1,0,,0.141,4.2,1,0,,0.382,92.0,0,1,12.0,0.579,113.2,0,1,,0.274,80.1,0,1,,0.334,58.1,1,0,,0.588,64.7,1,0,,0.095,64.9,1,0,86.0,0.857,83.4,0,1,,0.693,44.1,1,0,,0.158,77.7,0,1,,0.032,52.5,1,0,,0.405,111.1,0,1,,0.825,55.1,1,0,
1013,User_1013,B012,2024-03-10,0.878,62.5,1,0,,0.226,117.3,0,1,,0.34,14.9,0,1,,0.093,110.7,1,0,,0.851,78.5,0,1,,0.712,26.6,0,1,,0.763,96.8,0,1,,0.612,37.9,0,1,,0.759,78.9,1,0,,0.56,66.9,1,0,,0.322,34.1,1,0,,0.557,54.6,1,0,,0.66,86.3,1,0,,0.63,89.6,0,1,,0.058,86.9,0,1,
1013,User_1013,B005,2024-03-14,0.286,70.6,1,0,,0.8,56.7,0,1,,0.239,85.7,1,0,,0.338,95.9,1,0,,0.398,13.9,1,0,,0.084,96.3,1,0,,0.27,91.7,1,0,22.0,0.101,29.9,1,0,2.0,0.636,49.1,1,0,,0.006,24.8,0,1,,0.235,91.4,0,1,,0.423,104.8,0,1,,0.538,1.6,1,0,,0.258,34.0,1,0,,0.048,55.6,0,1,72.0
1013,User_1013,B005,2024-03-15,0.896,29.1,0,1,,0.86,97.6,0,1,,0.216,101.8,0,1,,0.091,112.7,0,1,,0.837,44.4,1,0,,0.61,58.8,0,1,,0.154,109.5,1,0,,0.221,72.4,0,1,,0.0,109.6,1,0,,0.618,91.1,1,0,,0.575,19.8,0,1,57.0,0.893,78.9,1,0,,0.62,34.7,0,1,,0.175,74.9,1,0,,0.538,10.9,0,1,
1013,User_1013,B017,2024-03-15,0.086,111.1,1,0,,0.446,78.1,0,1,,0.532,75.2,0,1,,0.388,92.4,0,1,9.0,0.403,73.7,1,0,,0.758,16.6,1,0,27.0,0.113,30.8,1,0,,0.799,88.5,1,0,,0.871,55.2,1,0,,0.008,10.4,0,1,,0.623,9.8,1,0,,0.592,9.8,1,0,,0.451,39.5,0,1,,0.136,70.9,0,1,,0.458,119.4,0,1,
1013,User_1013,B007,2024-03-17,0.954,38.1,0,1,,0.336,83.6,1,0,,0.182,45.5,1,0,,0.511,21.8,0,1,,0.778,28.1,0,1,27.0,0.837,37.2,1,0,,0.424,20.1,0,1,,0.466,63.7,1,0,,0.599,46.4,1,0,,0.961,7.2,0,1,,0.687,29.5,0,1,,0.924,48.7,1,0,,0.89,60.8,1,0,,0.563,77.0,0,1,,0.163,70.6,1,0,
1013,User_1013,B014,2024-03-18,0.409,20.1,0,1,,0.184,58.6,0,1,,0.965,71.8,1,0,,0.169,68.3,1,0,,0.208,11.7,0,1,,0.602,5.7,0,1,,0.642,53.6,1,0,,0.73,26.6,1,0,,0.688,42.3,1,0,,0.085,33.0,0,1,,0.665,116.2,1,0,,0.802,70.2,1,0,,0.517,111.3,1,0,,0.44,36.6,1,0,,0.075,91.1,1,0,
1013,User_1013,B009,2024-03-23,0.097,41.9,1,0,,0.949,21.8,0,1,,0.693,88.6,0,1,,0.463,88.9,1,0,,0.271,105.9,1,0,,0.889,40.4,1,0,,0.178,4.9,0,1,,0.393,8.1,0,1,,0.295,113.0,0,1,,0.828,46.2,1,0,,0.668,100.8,1,0,,0.41,18.7,1,0,,0.117,102.3,0,1,,0.144,71.5,1,0,,0.113,90.1,1,0,
1013,User_1013,B018,2024-03-24,0.26,66.9,1,0,,0.853,12.6,1,0,,0.28,59.3,1,0,,0.884,44.4,1,0,,0.11,14.9,1,0,,0.072,112.0,0,1,,0.319,112.3,0,1,,0.612,92.7,0,1,,0.296,12.8,1,0,,0.962,49.7,0,1,,0.091,68.2,1,0,,0.74,114.1,1,0,,0.75,28.9,1,0,,0.099,93.5,0,1,,0.215,100.1,0,1,
1013,User_1013,B005,2024-03-30,0.644,63.5,1,0,,0.764,84.5,0,1,,0.847,92.0,0,1,,0.759,13.7,1,0,,0.635,60.7,0,1,,0.945,101.4,1,0,,0.267,95.3,1,0,,0.76,63.9,0,1,,0.296,22.6,1,0,,0.345,102.8,0,1,,0.471,44.8,1,0,,0.451,102.2,0,1,,0.19,119.6,1,0,,0.1,11.5,0,1,,0.328,64.1,0,1,
1013,User_1013,B007,2024-03-30,0.342,82.9,0,1,,0.128,55.0,0,1,,0.663,88.3,0,1,,0.921,74.7,0,1,,0.136,65.7,1,0,,0.865,94.1,0,1,,0.752,97.4,1,0,,0.295,75.3,1,0,,0.086,76.4,1,0,,0.851,40.6,1,0,,0.98,115.4,0,1,,0.538,47.7,1,0,,0.035,117.1,0,1,,0.282,22.8,0,1,,0.781,108.0,0,1,
1014,User_1014,B016,2024-03-05,0.405,36.3,1,0,,0.432,45.6,0,1,72.0,0.984,81.2,1,0,26.0,0.24,77.6,0,1,,0.488,118.3,0,1,,0.354,100.3,1,0,,0.463,4.0,0,1,,0.269,88.4,1,0,,0.683,47.6,1,0,44.0,0.653,23.5,1,0,,0.99,47.8,1,0,,0.062,103.4,1,0,,0.249,24.5,0,1,,0.035,38.0,1,0,,0.175,13.5,0,1,
1014,User_1014,B017,2024-03-06,0.969,97.0,1,0,,0.008,101.3,0,1,,0.986,24.5,0,1,,0.675,41.7,0,1,,0.131,21.6,1,0,,0.831,119.0,0,1,,0.014,19.4,0,1,,0.836,89.0,0,1,,0.173,116.0,1,0,,0.366,14.8,1,0,,0.358,6.2,1,0,,0.084,81.7,0,1,,0.846,55.0,0,1,3.0,0.426,116.1,1,0,,0.684,103.1,0,1,
1014,User_1014,B020,2024-03-07,0.916,96.1,1,0,,0.434,5.7,0,1,,0.99,40.7,1,0,,0.938,53.7,1,0,,0.52,95.6,0,1,,0.051,51.3,0,1,,0.876,107.5,0,1,,0.535,19.7,0,1,,0.358,100.1,1,0,,0.714,91.6,1,0,,0.367,113.4,0,1,23.0,0.91,96.8,0,1,,0.891,111.3,0,1,,0.401,59.7,0,1,,0.672,36.6,0,1,
